_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name,population_name,acs_5_yr_est,kpi_population
574793,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,104,Coraopolis,Individuals 15 and Over,,4690
574794,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,95,Coraopolis,Individuals 15 and Over,,4690
574795,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,89,Coraopolis,Individuals 15 and Over,,4690
574796,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,89,Coraopolis,Individuals 15 and Over,,4690
574797,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,71,Coraopolis,Individuals 15 and Over,,4690
574798,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,68,Crafton,Individuals 15 and Over,,4928
574799,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,61,Crafton,Individuals 15 and Over,,4928
574800,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,61,Crafton,Individuals 15 and Over,,4928
574801,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,55,Crafton,Individuals 15 and Over,,4928
574802,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,63,Crafton,Individuals 15 and Over,,4928
574803,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,45,Crafton,Individuals 15 and Over,,4928
574804,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,11,Crescent,Individuals 15 and Over,,2125
574805,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,13,Crescent,Individuals 15 and Over,,2125
574806,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,15,Crescent,Individuals 15 and Over,,2125
574807,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,15,Crescent,Individuals 15 and Over,,2125
574808,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,17,Crescent,Individuals 15 and Over,,2125
574809,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,15,Crescent,Individuals 15 and Over,,2125
574810,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,99,Dormont,Individuals 15 and Over,,7348
574811,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,105,Dormont,Individuals 15 and Over,,7348
574812,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,110,Dormont,Individuals 15 and Over,,7348
574813,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,86,Dormont,Individuals 15 and Over,,7348
574814,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,94,Dormont,Individuals 15 and Over,,7348
574815,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,73,Dormont,Individuals 15 and Over,,7348
574816,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,37,Dravosburg,Individuals 15 and Over,,1596
574817,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,37,Dravosburg,Individuals 15 and Over,,1596
574818,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,38,Dravosburg,Individuals 15 and Over,,1596
574819,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,35,Dravosburg,Individuals 15 and Over,,1596
574820,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,38,Dravosburg,Individuals 15 and Over,,1596
574821,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,24,Dravosburg,Individuals 15 and Over,,1596
574822,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,148,Duquesne,Individuals 15 and Over,,4022
574823,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,130,Duquesne,Individuals 15 and Over,,4022
574824,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,118,Duquesne,Individuals 15 and Over,,4022
574825,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,133,Duquesne,Individuals 15 and Over,,4022
574826,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,131,Duquesne,Individuals 15 and Over,,4022
574827,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,99,Duquesne,Individuals 15 and Over,,4022
574828,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,15,East Deer,Individuals 15 and Over,,1135
574829,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,20,East Deer,Individuals 15 and Over,,1135
574830,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,23,East Deer,Individuals 15 and Over,,1135
574831,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,24,East Deer,Individuals 15 and Over,,1135
574832,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,25,East Deer,Individuals 15 and Over,,1135
574833,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,16,East Deer,Individuals 15 and Over,,1135
574834,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,27,East Mckeesport,Individuals 15 and Over,,1754
574835,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,28,East Mckeesport,Individuals 15 and Over,,1754
574836,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,30,East Mckeesport,Individuals 15 and Over,,1754
574837,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,28,East Mckeesport,Individuals 15 and Over,,1754
574838,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,30,East Mckeesport,Individuals 15 and Over,,1754
574839,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,28,East Mckeesport,Individuals 15 and Over,,1754
574840,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,55,East Pittsburgh,Individuals 15 and Over,,1204
574841,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,58,East Pittsburgh,Individuals 15 and Over,,1204
574842,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,61,East Pittsburgh,Individuals 15 and Over,,1204
574843,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,63,East Pittsburgh,Individuals 15 and Over,,1204
574844,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,58,East Pittsburgh,Individuals 15 and Over,,1204
574845,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,46,East Pittsburgh,Individuals 15 and Over,,1204
574846,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,17,Edgewood,Individuals 15 and Over,,2592
574847,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,11,Edgewood,Individuals 15 and Over,,2592
574848,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,18,Edgewood,Individuals 15 and Over,,2592
574849,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,12,Edgewood,Individuals 15 and Over,,2592
574850,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,8,Edgewood,Individuals 15 and Over,,2592
574851,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,10,Edgewood,Individuals 15 and Over,,2592
574852,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,,Edgeworth,Individuals 15 and Over,,1232
574853,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,,Edgeworth,Individuals 15 and Over,,1232
574854,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,,Edgeworth,Individuals 15 and Over,,1232
574855,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,,Edgeworth,Individuals 15 and Over,,1232
574856,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,,Edgeworth,Individuals 15 and Over,,1232
574857,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,,Edgeworth,Individuals 15 and Over,,1232
574858,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,21,Elizabeth Borough,Individuals 15 and Over,,1212
574859,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,21,Elizabeth Borough,Individuals 15 and Over,,1212
574860,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,28,Elizabeth Borough,Individuals 15 and Over,,1212
574861,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,23,Elizabeth Borough,Individuals 15 and Over,,1212
574862,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,26,Elizabeth Borough,Individuals 15 and Over,,1212
574863,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,19,Elizabeth Borough,Individuals 15 and Over,,1212
574864,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,82,Elizabeth Township,Individuals 15 and Over,,11353
574865,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,81,Elizabeth Township,Individuals 15 and Over,,11353
574866,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,74,Elizabeth Township,Individuals 15 and Over,,11353
574867,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,75,Elizabeth Township,Individuals 15 and Over,,11353
574868,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,71,Elizabeth Township,Individuals 15 and Over,,11353
574869,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,53,Elizabeth Township,Individuals 15 and Over,,11353
574870,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,25,Emsworth,Individuals 15 and Over,,2165
574871,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,18,Emsworth,Individuals 15 and Over,,2165
574872,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,20,Emsworth,Individuals 15 and Over,,2165
574873,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,18,Emsworth,Individuals 15 and Over,,2165
574874,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,18,Emsworth,Individuals 15 and Over,,2165
574875,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2022,16,Emsworth,Individuals 15 and Over,,2165
574876,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2017,94,Etna,Individuals 15 and Over,,2783
574877,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2018,95,Etna,Individuals 15 and Over,,2783
574878,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2019,89,Etna,Individuals 15 and Over,,2783
574879,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2020,91,Etna,Individuals 15 and Over,,2783
574880,Individuals Receiving Substance Use Disorder Services,Population Served by DHS,2021,77,Etna,Individuals 15 and Over,,2783
