_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name
380810,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,32,Manchester
380811,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,41,Manchester
380812,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,50,Manchester
380813,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,97,Manchester
380814,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,87,Manchester
380815,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,29,Manchester
380816,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,71,Marshall-Shadeland
380817,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,86,Marshall-Shadeland
380818,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,165,Marshall-Shadeland
380819,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,239,Marshall-Shadeland
380820,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,218,Marshall-Shadeland
380821,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,110,Marshall-Shadeland
380822,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,56,Middle Hill
380823,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,54,Middle Hill
380824,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,95,Middle Hill
380825,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,152,Middle Hill
380826,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,146,Middle Hill
380827,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,84,Middle Hill
380828,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,6,Morningside
380829,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,7,Morningside
380830,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,24,Morningside
380831,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,35,Morningside
380832,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,23,Morningside
380833,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,7,Morningside
380834,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,,Mount Oliver
380835,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,7,Mount Oliver
380836,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,6,Mount Oliver
380837,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,19,Mount Oliver
380838,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,19,Mount Oliver
380839,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,6,Mount Oliver
380840,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,79,Mount Washington
380841,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,71,Mount Washington
380842,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,127,Mount Washington
380843,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,204,Mount Washington
380844,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,168,Mount Washington
380845,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,88,Mount Washington
380846,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,,New Homestead
380847,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,,New Homestead
380848,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,,New Homestead
380849,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,7,New Homestead
380850,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,,New Homestead
380851,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,,New Homestead
380852,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,10,North Oakland
380853,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,12,North Oakland
380854,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,27,North Oakland
380855,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,91,North Oakland
380856,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,74,North Oakland
380857,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,,North Oakland
380858,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,,North Shore
380859,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,,North Shore
380860,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,,North Shore
380861,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,11,North Shore
380862,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,11,North Shore
380863,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,11,North Shore
380864,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,73,Northview Heights
380865,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,93,Northview Heights
380866,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,68,Northview Heights
380867,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,138,Northview Heights
380868,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,141,Northview Heights
380869,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,31,Northview Heights
380870,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,6,Oakwood
380871,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,,Oakwood
380872,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,12,Oakwood
380873,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,17,Oakwood
380874,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,17,Oakwood
380875,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,14,Oakwood
380876,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,7,Overbrook
380877,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,10,Overbrook
380878,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,31,Overbrook
380879,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,46,Overbrook
380880,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,41,Overbrook
380881,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,17,Overbrook
380882,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,47,Perry North
380883,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,38,Perry North
380884,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,72,Perry North
380885,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,106,Perry North
380886,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,102,Perry North
380887,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,61,Perry North
380888,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,76,Perry South
380889,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,76,Perry South
380890,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,123,Perry South
380891,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,194,Perry South
380892,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,204,Perry South
380893,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,100,Perry South
380894,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,,Point Breeze
380895,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,,Point Breeze
380896,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,18,Point Breeze
380897,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,25,Point Breeze
380898,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2022,24,Point Breeze
380899,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2023,7,Point Breeze
380900,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2018,15,Point Breeze North
380901,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2019,20,Point Breeze North
380902,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2020,21,Point Breeze North
380903,Individuals Receiving Homelessness and Housing Services,Population Served by DHS,2021,33,Point Breeze North
